Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,Returns,MarketTrend,EMA_Trend_Down,EMA_Trend_Reversal,EMA_Trend_Up,StoReversal_NoReversal,StoReversal_Reversal,MACDTrend_Down,MACDTrend_Reversal,MACDTrend_Up,OBVTrend_Down,OBVTrend_Up,CCITrend_NoReversal,CCITrend_Reversal
2000-02-15,141.2187042236,137.79679870610002,139.25,141.0780944824,11078300,98.81859588620001,140.6539303779,141.598226131,136.8098,141.5773,146.3449,-0.6158,-0.13699999999999998,-0.4788,21.0747,27.2393,-56.5977,-51447200,-0.9442957531,-0.011185964,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-02-16,140.9375,138.79679870610002,140.375,139.0,8845400,97.36296081540002,140.1026202519,141.3507760233,136.9896,141.1773,145.365,-0.7434,-0.2117,-0.5317,25.535,32.3055,-67.374,-60292600,-1.2481557714,0.01495032,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-02-17,140.4375,138.2187042236,140.4375,138.2812042236,7584200,96.8594665527,139.4954815758,141.05843585190001,136.8236,140.8539,144.8842,-0.8923,-0.2885,-0.6038,29.4179,28.7088,-85.1521,-67876800,-1.5629542761000002,0.0051980729,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-02-18,138.875,134.625,138.875,135.3125,9409200,94.7800521851,138.1011543839,140.51120386600002,136.0406,140.3976,144.7547,-1.2357,-0.5055,-0.7302,25.6017,15.7908,-182.0891,-77286000,-2.4100494821000003,0.0219396155,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-02-22,136.3437042236,133.5312042236,135.1875,134.9687042236,16415400,94.53924560549999,137.05700433049998,139.9833467572,135.1702,140.1289,145.0876,-1.518,-0.6302,-0.8877,19.3693,13.6081,-198.1459,-93701400,-2.9263424267,0.0025472259,0,1,0,0,0,1,1,0,0,1,0,0,1
2000-02-23,137.4687042236,134.5,135.625,136.5625,12119000,95.65567016600001,136.8921695536,139.65755182790002,134.7426,139.8601,144.9777,-1.5947,-0.5656,-1.0291,17.5835,23.3515,-129.4936,-81582400,-2.7653822743000003,-0.011670815800000001,0,1,0,0,1,0,1,0,0,0,1,0,1
2000-02-24,137.0312042236,133.0937042236,136.6875,133.8125,17375000,93.7293777466,135.8656130358,139.10088022530002,133.7802,139.5101,145.2401,-1.8561,-0.6615,-1.1945,20.0327,23.1385,-154.5253,-98957400,-3.2352671895,0.0205511443,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-02-25,136.7187042236,133.125,135.1875,133.3280944824,10559900,93.39008331299999,135.019773518,138.5510911069,132.8484,139.1641,145.4797,-2.0783,-0.7070000000000001,-1.3713,21.5823,18.2569,-137.1437,-109517300,-3.5313175889,0.0036331841,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-02-28,136.6875,132.7187042236,133.375,136.125,13397800,95.34917449950001,135.3881823453,138.320034811,132.886,139.1766,145.4671,-2.0056,-0.5075,-1.4982,23.3044,28.5179,-107.5177,-96119500,-2.9318524657,-0.020546597,0,1,0,0,1,0,1,0,0,0,1,0,1
2000-02-29,137.4375,135.75,136.0625,137.4375,8242500,96.2684936523,136.0712882302,138.2359838766,132.7378,139.0703,145.4028,-1.8211,-0.2584,-1.5627,35.0481,58.3696,-58.8767,-87877000,-2.1646956464,-0.0095497954,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-03-01,139.0,137.2187042236,137.625,138.4375,6868000,96.96898651120001,136.8600254868,138.2551758884,132.6667,138.9453,145.2239,-1.5759999999999998,-0.0106,-1.5654,58.0846,87.3665,-21.2225,-81009000,-1.3951504016,-0.0072234763,2,1,0,0,1,0,0,1,0,0,1,1,0
2000-03-02,139.125,137.3437042236,138.6875,138.5312042236,7600200,97.0346221924,137.4170850657,138.2814643013,132.6143,138.8187,145.0231,-1.3586,0.1654,-1.524,79.8141,93.7063,-14.8571,-73408800,-0.8643792355,-0.0006764124000000001,0,1,0,0,1,0,0,0,1,0,1,1,0
2000-03-03,141.7187042236,139.7187042236,140.4375,141.125,12770300,98.8514785767,138.65305671049998,138.5522772249,132.7408,138.7156,144.6904,-0.9658,0.4466,-1.4124,90.9331,91.7264,55.4551,-60638500,0.1007794855,-0.018379420900000002,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-03-06,141.3437042236,138.75,140.8125,139.75,11967100,97.888343811,139.0187044737,138.6663460607,132.8442,138.5734,144.3026,-0.7568,0.5245,-1.2813,89.7165,83.7169,36.7331,-72605600,0.352358413,0.009838998199999999,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-03-07,140.1562042236,135.2187042236,140.0,137.04679870610002,20062000,95.9948348999,138.3614025511,138.51210345549998,132.8192,138.30700000000002,143.7948,-0.8,0.385,-1.185,79.4304,62.848,-29.4421,-92667600,-0.1507009043,0.0197246584,0,1,0,0,1,0,0,0,1,1,0,1,0
2000-03-08,137.8437042236,135.0312042236,136.4687042236,136.875,11808500,95.8745193481,137.8659350341,138.35618884069999,133.1644,137.9351,142.7058,-0.8385,0.2772,-1.1157,62.4896,40.9038,-49.2486,-104476100,-0.49025380659999995,0.0012551504,0,1,0,0,1,0,0,0,1,1,0,1,0
2000-03-09,140.875,136.125,137.25,140.875,5500900,98.6763381958,138.8689566894,138.5960756177,133.1981,137.9148,142.6315,-0.54,0.4606,-1.0006,50.4816,47.6931,49.4162,-98975200,0.27288107170000003,-0.0283939663,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-03-10,142.0,139.5312042236,140.1875,140.125,7924600,98.1509933472,139.2876377929,138.7416874637,133.3106,137.843,142.3753,-0.3598,0.5126,-0.8724,50.4266,62.683,99.1424,-106899800,0.5459503293,0.005352364,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-03-13,140.4687042236,135.6875,136.6875,138.5937042236,10540500,97.0784072876,139.0563266032,138.7275938218,133.3092,137.8383,142.3673,-0.3367,0.4286,-0.7653,60.303000000000004,70.533,17.5116,-117440300,0.3287327814,0.011048812,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-03-14,140.0937042236,136.1562042236,139.2812042236,136.625,8263900,95.69939422610001,138.2458844021,138.5273467911,133.2032,137.6945,142.1858,-0.4718,0.2348,-0.7066,60.7482,49.0285,-3.3525,-125704200,-0.281462389,0.014409546,0,1,0,0,1,0,0,0,1,1,0,1,0
2000-03-15,140.4375,136.0625,136.875,139.8125,10300800,97.9320678711,138.7680896014,138.64974233479998,133.2996,137.6312,141.9629,-0.318,0.3109,-0.6288,55.3358,46.4459,45.9466,-115403400,0.1183472666,-0.022798390699999997,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-03-16,146.8437042236,140.875,141.625,146.3437042236,25601400,102.5068969727,141.2932944755,139.3825006099,132.2512,137.9984,143.7457,0.3272,0.7648,-0.4376,52.2398,61.2451,239.8411,-89802000,1.9107938655,-0.0446292122,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-03-17,148.0,145.4375,145.8125,146.9375,10272900,103.18439483639999,143.174696317,140.1020243614,131.4852,138.4312,145.3772,0.8763,1.0511,-0.1749,63.9231,84.0784,247.5875,-79529100,3.0726719556,-0.0040411452,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-03-20,147.3437042236,144.7812042236,146.875,146.1875,12502300,102.65774536129999,144.17896421129998,140.6815934698,131.4152,138.975,146.5348,1.2367,1.1292,0.1074,78.6307,90.5685,182.5143,-92031400,3.4973707414999997,0.0051303976,1,0,0,1,1,0,0,0,1,1,0,0,1
2000-03-21,149.75,144.5,145.5312042236,149.1875,13612600,104.7644271851,145.8484761409,141.491679806,131.1549,139.6859,148.2169,1.7442,1.3094,0.4348,88.4465,90.6926,181.7569,-78418800,4.3567963349,-0.0201089233,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-03-22,150.8437042236,148.6875,149.5625,150.0937042236,8260000,105.4008102417,147.2635521685,142.3109202267,130.8409,140.3625,149.8841,2.1943,1.4076,0.7867,90.7741,91.0612,181.3518,-70158800,4.9526319417,-0.0060375898,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-03-23,153.4687042236,149.1562042236,149.1562042236,152.6562042236,11654500,107.2003250122,149.06110285350002,143.2961853693,130.876,141.3047,151.7333,2.7264,1.5517,1.1746,91.6188,93.1025,174.5426,-58504300,5.7649174842,-0.0167860849,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-03-24,155.75,151.7187042236,152.875,153.5625,11462900,107.8367156982,150.561568569,144.2739296198,131.2716,142.3164,153.3612,3.1844,1.6078,1.5766,90.7182,87.9909,165.9574,-47041400,6.2876389492,-0.005901804,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-03-27,153.7812042236,151.8125,153.375,151.9375,8798600,106.6956176758,151.0202123793,145.00379346559998,131.6906,143.107,154.5234,3.3774,1.4406,1.9368,86.7653,79.2025,127.3845,-55840000,6.0164189138,0.0106951872,1,0,0,1,1,0,0,0,1,1,0,0,1
2000-03-28,152.98429870610002,150.5937042236,151.25,151.0625,6334400,106.08116149899999,151.03430825290002,145.5808131355,132.18200000000002,143.7883,155.3946,3.4203,1.1868,2.2335,75.7639,60.0983,100.8645,-62174400,5.4534951174,0.0057923045,1,0,0,1,1,0,0,0,1,1,0,0,1
2000-03-29,152.48429870610002,149.6562042236,151.5625,151.2187042236,6747500,106.1908035278,151.0957735765,146.11775514389998,132.6634,144.4273,156.1912,3.4274,0.9551,2.4722,60.9912,43.6729,85.5351,-55426900,4.9780184326,-0.0010329689,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-03-30,151.92179870610002,147.125,150.1562042236,148.6875,9491900,104.4133377075,150.2930157176,146.3624927493,133.3578,144.9351,156.5125,3.1919999999999997,0.5758,2.6162,43.8153,27.6746,56.6487,-64918800,3.9305229683999996,0.0170236518,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-03-31,152.3125,148.4375,149.625,150.375,9249100,105.5983657837,150.3203438118,146.7446362969,133.7274,145.3976,157.0679,3.1057,0.3916,2.7141,34.6961,32.7407,64.3447,-55669700,3.5757075148000004,-0.0112219451,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-04-03,151.25,148.6875,150.125,151.25,8508200,106.21279144290001,150.6302292078,147.1737185544,134.339,145.9726,157.6063,3.0726,0.2868,2.7858,35.3988,45.7812,59.2949,-47161500,3.4565106535,-0.005785124,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-04-04,153.0,141.3905944824,151.75,150.125,19585500,105.42275238040001,150.46181947190001,147.4547929778,135.6199,146.6266,157.6332,2.9219,0.1089,2.813,47.781000000000006,64.821,26.4847,-66747000,3.0070264941000002,0.0074937552000000004,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-04-05,150.8125,147.625,147.875,149.1875,8387200,104.7644271851,150.0370463146,147.6198126942,137.1465,147.2422,157.3379,2.6957,-0.0938,2.7896,60.5115,70.9323,35.9365,-75134200,2.4172336204,0.006284038499999999,2,0,0,1,1,0,0,1,0,1,0,1,0
2000-04-06,151.6875,149.0,150.25,150.48429870610002,6378500,105.67510223389999,150.1861304451,147.8926208858,137.9762,147.7226,157.4691,2.5912,-0.1586,2.7499,69.7762,73.5754,49.9643,-68755700,2.2935095593,-0.0086175017,1,0,0,1,1,0,1,0,0,0,1,1,0
2000-04-07,152.125,150.5,151.5625,151.4375,6023600,106.3444747925,150.6032536301,148.2302284205,139.0725,148.2883,157.504,2.5559,-0.1552,2.7111,73.9505,77.3439,62.6909,-62732100,2.3730252096,-0.0062943543999999995,1,0,0,1,1,0,1,0,0,0,1,1,0
2000-04-10,153.10929870610002,150.3125,151.75,150.8437042236,9624200,105.927482605,150.6834038279,148.47913087790002,140.7805,148.9008,157.02100000000002,2.4517,-0.2075,2.6592,77.5885,81.8461,60.6946,-72356300,2.20427295,0.0039364969,1,0,0,1,1,0,1,0,0,1,0,1,0
2000-04-11,151.625,148.375,150.0,150.4062042236,9006400,105.6202697754,150.5910039598,148.6626616727,143.7287,149.5898,155.451,2.3073,-0.2816,2.5888,77.2767,72.64,24.7741,-81362700,1.9283422871,0.0029087896000000004,1,0,0,1,1,0,1,0,0,1,0,1,0
2000-04-12,151.1562042236,146.1562042236,150.375,146.2812042236,10779200,102.7235488892,149.1544040477,148.4358562014,145.7896,149.9133,154.037,1.8387,-0.6001,2.4388,66.2928,44.3922,-69.2175,-92141900,0.7185478462999999,0.0281991116,1,0,0,1,1,0,1,0,0,1,0,1,0
2000-04-13,148.1562042236,143.7812042236,147.4687042236,144.25,12225800,101.297164917,147.5196026985,148.03720322979999,145.2449,149.8086,154.3723,1.2886,-0.9201,2.2088,45.4036,19.1785,-166.4685,-104367700,-0.5176005313,0.014081138500000001,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-04-14,142.8125,133.5,142.625,136.0,29604000,95.5037384033,143.67973513229998,146.89080292219998,141.7705,149.2617,156.7529,0.1849,-1.6191,1.804,23.365,6.5241,-342.3442,-133971700,-3.2110677899,0.060661764699999995,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-04-17,140.75,134.6875,135.1875,140.75,23918200,98.83931732180001,142.7031567549,146.30596454870002,140.7181,148.9898,157.2616,-0.3031,-1.6857,1.3826,14.987,19.2582,-241.66400000000002,-110053500,-3.6028077938,-0.0337477798,0,1,0,0,0,1,1,0,0,0,1,0,1
2000-04-18,144.4687042236,139.7812042236,140.5625,144.4687042236,11069200,101.4507598877,143.2916725778,146.1309873749,140.2522,148.7539,157.2556,-0.3853,-1.4143,1.0290000000000001,21.3578,38.2909,-121.915,-98984300,-2.8393147970999997,-0.025740552200000003,0,1,0,0,1,0,1,0,0,0,1,0,1
2000-04-19,145.125,142.5312042236,144.5,143.125,6553700,100.5071640015,143.23611505190001,145.84470286299998,139.5866,148.4055,157.2243,-0.5525,-1.2652,0.7127,37.827,55.9319,-92.3138,-105538000,-2.6085878111,0.0093883265,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-04-20,143.9375,142.375,143.5625,143.8125,8537600,100.98991394040002,143.4282433679,145.6511597332,139.1545,147.9633,156.7721,-0.6224,-1.0681,0.4457,55.4638,72.1684,-83.895,-97000400,-2.2229163653,-0.0047805302,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-04-24,143.3125,140.5,141.5,142.25,12893100,99.8926620483,143.0354955786,145.3272397586,138.64700000000002,147.3976,156.1482,-0.7947,-0.9923,0.1976,67.9042,75.6122,-93.5176,-109893500,-2.29174418,0.0109841828,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-04-25,148.1562042236,144.4375,144.625,148.1562042236,14102000,104.04021453860001,144.7423984603,145.59666494569998,138.6984,147.2086,155.7187,-0.4495,-0.5176,0.0682,78.2785,87.0549,-3.0065,-95791500,-0.8542664855,-0.0398647107,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-04-26,148.75,146.0,147.9687042236,146.48429870610002,7711100,102.86619567870001,145.3230318755,145.6812014943,138.6521,146.9797,155.3072,-0.3072,-0.3003,-0.0069,81.4437,81.664,4.2724,-103502600,-0.35816961880000003,0.0114135476,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-04-27,147.3437042236,143.0,143.0,146.0,15595300,102.52606964110001,145.548687917,145.7115632568,138.6148,146.7187,154.8226,-0.2309,-0.1792,-0.0517,82.8178,79.7345,-22.2741,-119097900,-0.1628753397,0.0033171144,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-04-28,147.85929870610002,145.0625,147.0,145.0937042236,8743400,101.88961029049999,145.3970266859,145.6527195393,138.4584,146.539,154.6197,-0.2408,-0.1513,-0.0895,75.4534,64.9616,-8.255,-127841300,-0.2556928534,0.0062462791,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-05-01,148.48429870610002,145.8437042236,146.5625,147.0625,7328300,103.2721862793,145.9521844573,145.7869843451,138.4804,146.3734,154.2664,-0.0888,0.0006,-0.0894,69.6765,64.3334,18.752,-120513000,0.16520011210000002,-0.0133874766,2,0,0,1,1,0,0,1,0,0,1,1,0
2000-05-02,147.125,144.125,145.5,144.125,9411900,101.2094116211,145.3431229715,145.6287001218,138.3983,146.0172,153.636,-0.203,-0.0909,-0.1121,59.3093,48.6329,-19.2241,-129924900,-0.2855771503,0.0203816132,2,1,0,0,1,0,0,1,0,1,0,1,0
2000-05-03,144.0,139.7812042236,144.0,140.75,12630700,98.83931732180001,143.812081981,145.1640620149,137.8451,145.5484,153.2518,-0.5593,-0.3578,-0.2015,48.9164,33.783,-89.1262,-142555600,-1.3519800338999999,0.0239786856,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-05-04,142.35929870610002,140.75,142.0,141.8125,5963600,99.5854415894,143.145554654,144.8448656326,137.5024,145.1797,152.8569,-0.7474,-0.4367,-0.3107,33.476,18.0123,-77.8175,-136592000,-1.6993109786000002,-0.0074922873999999995,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-05-05,144.0,140.9375,141.0625,143.5312042236,7862400,100.7924118042,143.2741045105,144.7197550222,137.5264,144.832,152.1377,-0.7492,-0.3508,-0.3984,25.8828,25.8532,-46.0227,-128729600,-1.4456505116,-0.0119744291,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-05-08,143.375,141.8437042236,142.75,142.4530944824,5064100,100.0353088379,143.0004345012,144.50388258979999,137.6768,144.3828,151.0888,-0.828,-0.3437,-0.4843,26.0453,34.2703,-45.26,-133793700,-1.5034480887000001,0.0075681735,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-05-09,143.4062042236,140.2655944824,143.0625,141.3125,5620300,99.2343292236,142.4377896674,144.1999413908,137.7744,143.9062,150.03799999999998,-0.9713,-0.3896,-0.5817,32.9043,38.5894,-60.5566,-139414000,-1.7621517234,0.0080714338,0,1,0,0,1,0,1,0,0,1,0,1,0
2000-05-10,140.9687042236,137.75,140.5,138.125,10293900,96.99599456790001,141.0001931116,143.621375544,137.4334,143.2922,149.151,-1.3268,-0.5961,-0.7307,33.0288,26.2266,-124.5113,-149707900,-2.6211824324,0.0230769231,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-05-11,141.5,139.125,140.125,141.2812042236,7091100,99.2123947144,141.0938634823,143.398502085,137.2892,143.0422,148.7952,-1.3384,-0.4861,-0.8523,32.5827,32.9321,-70.9905,-142616800,-2.3046386027000003,-0.0223398735,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-05-12,143.4687042236,141.625,141.8125,142.8125,5960800,100.2876739502,141.6667423215,143.3426923626,137.2436,142.9703,148.697,-1.2101,-0.2863,-0.9238,36.5001,50.3415,-8.5178,-136656000,-1.6759500411000001,-0.0107224212,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-05-15,145.60929870610002,142.0,142.75,145.2812042236,4441300,102.0212936401,142.8715629555,143.5273125398,138.6089,143.4344,148.2598,-0.8989,0.02,-0.9188,54.519,80.2833,35.3607,-132214700,-0.6557495843,-0.016992592,2,1,0,0,1,0,0,1,0,0,1,1,0
2000-05-16,147.7187042236,145.3125,146.5625,146.6875,8192200,103.0088500977,144.1435419704,143.8282827741,138.8724,143.7312,148.59,-0.5326,0.309,-0.8416,73.9868,91.3354,100.5421,-124022500,0.31525919620000004,-0.009587018499999999,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-05-17,146.1875,144.4687042236,145.6875,145.1562042236,5907200,101.93355560299999,144.4810960548,143.9547514836,138.8768,143.7656,148.6544,-0.3617,0.3839,-0.7456,85.6132,85.2209,50.3275,-129929700,0.5263445712,0.010549296100000001,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-05-18,146.3125,143.375,145.625,143.375,4325600,100.6827316284,144.1123973699,143.8995370566,138.8946,143.7781,148.6616,-0.3658,0.3039,-0.6696,79.8027,62.8518,18.2857,-134255300,0.2128603133,0.0124233948,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-05-19,143.23429870610002,140.4062042236,142.5625,141.125,6518400,99.102684021,143.1165982466,143.6352954322,138.6254,143.6437,148.6621,-0.5443,0.1003,-0.6446,61.4386,36.2432,-67.0954,-140773700,-0.5186971856,0.0159433127,0,1,0,0,1,0,0,0,1,1,0,1,0
2000-05-22,141.4687042236,137.0,141.25,140.0625,10839400,98.3565826416,142.0985654977,143.29502920049998,138.3082,143.5344,148.7605,-0.7627,-0.0945,-0.6682,40.4894,22.3731,-121.585,-151613100,-1.1964637028,0.0075858992,2,1,0,0,1,0,0,1,0,1,0,0,1
2000-05-23,140.8125,137.5625,140.4375,138.0,7979200,96.908203125,140.7323769985,142.7907407052,137.7224,143.0265,148.3307,-1.0897,-0.3372,-0.7525,24.9987,16.3798,-129.0318,-159592300,-2.0583637068000002,0.0149456522,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-05-24,140.6875,136.5,138.0,140.25,11081500,98.4882278442,140.5715846657,142.5487654,137.5287,142.7148,147.901,-1.1539,-0.3212,-0.8328,21.5317,25.8421,-110.288,-148510800,-1.9771807343,-0.016042780700000002,0,1,0,0,1,0,1,0,0,0,1,0,1
2000-05-25,141.8125,137.7187042236,140.6875,137.8437042236,8278900,96.7984695435,139.662291185,142.1006643356,136.9388,142.30700000000002,147.6753,-1.3831,-0.4402,-0.9428,21.7304,22.9693,-100.7661,-156789700,-2.4383731506,0.017456697,0,1,0,0,1,0,1,0,0,1,0,0,1
2000-05-26,139.6875,137.3280944824,138.8125,138.0,4814000,96.908203125,139.1081941233,141.710124875,136.4322,141.9523,147.4725,-1.5344,-0.4732,-1.0611,25.871,28.8017,-113.3779,-151975700,-2.6019307517,-0.0011325781,0,1,0,0,1,0,1,0,0,0,1,0,1
2000-05-30,142.9375,139.4687042236,140.0,142.5,5362700,100.0682220459,140.2387960822,141.7853510774,136.7141,141.7242,146.7343,-1.2765,-0.1723,-1.1042,32.9673,47.1308,-6.0138,-146613000,-1.5465549952000002,-0.0315789474,0,1,0,0,1,0,1,0,0,0,1,1,0
2000-05-31,144.0,142.0937042236,142.5625,142.8125,6056500,100.2876739502,141.09669738809998,141.8831747843,136.7425,141.6586,146.5747,-1.0349,0.0554,-1.0904,48.1559,68.5353,47.3001,-140556500,-0.7864773962,-0.0021881838,2,1,0,0,1,0,0,1,0,0,1,1,0
2000-06-01,145.4375,143.0,143.6875,145.3125,8961600,102.043258667,142.50196492540002,142.2097771858,136.7423,141.8867,147.0311,-0.6345,0.3647,-0.9992,69.203,91.943,93.9074,-131594900,0.2921877396,-0.0172043011,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-06-02,149.0937042236,147.48429870610002,148.9375,147.8437042236,8962200,103.8207931519,144.2825446915,142.7463416656,136.4266,142.1883,147.95,-0.1116,0.7101,-0.8217,83.7151,90.667,177.3327,-122632700,1.5362030259000001,-0.0171208117,1,0,0,1,1,0,0,0,1,0,1,0,1
2000-06-05,148.2187042236,146.875,147.4687042236,147.125,6998100,103.316078186,145.2300297943,143.1633567451,136.2376,142.368,148.4983,0.2421,0.851,-0.6089,90.5789,89.1268,134.8797,-129630800,2.0666730493000003,0.0048849905,1,0,0,1,1,0,0,0,1,1,0,0,1
2000-06-06,147.7812042236,145.9062042236,146.625,146.4687042236,4858900,102.85522460940001,145.6429212707,143.47815174299998,136.1826,142.5687,148.9548,0.46399999999999997,0.8583,-0.3943,85.6448,77.1406,102.1094,-134489700,2.1647695277000003,0.0044807919,1,0,0,1,1,0,0,0,1,1,0,0,1
2000-06-07,148.0,146.0,146.625,147.48429870610002,4919500,103.56839752200001,146.2567137492,143.859689549,136.1752,142.8773,149.5794,0.7136,0.8864,-0.1727,79.3819,71.8783,99.6748,-129570200,2.3970242002,-0.0068861193,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-06-08,147.75,146.0625,147.5,146.9062042236,5723100,103.16242218020001,146.473210574,144.1498338038,136.7684,143.3164,149.8644,0.8549,0.8221,0.0328,68.2798,55.8205,84.5526,-135293300,2.3233767702,0.0039351264,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-06-09,147.9687042236,145.625,147.5,146.5937042236,3085300,102.94297790530001,146.5133751239,144.3825833675,136.9552,143.582,150.2088,0.9309999999999999,0.7186,0.2124,58.3785,47.4366,73.0638,-138378600,2.1307917563,0.0021317423,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-06-12,146.9687042236,144.875,146.9687042236,144.875,3678900,101.7360534668,145.9672500826,144.4294801897,137.0453,143.6851,150.325,0.8429,0.5043,0.3385,42.0547,22.9069,42.3746,-142057500,1.5377698928999999,0.0118633596,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-06-13,147.75,144.625,144.8125,147.5937042236,6558700,103.64524841309999,146.5094014629,144.73083485959998,136.9758,143.8008,150.6257,0.9811,0.514,0.467,37.3712,41.77,62.6518,-135498800,1.7785666033,-0.018420191000000002,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-06-14,148.875,147.1875,148.25,147.8437042236,6420500,103.8207931519,146.9541690498,145.0272986085,136.9182,143.8586,150.799,1.0981,0.5049,0.5933,39.7474,54.5653,88.8181,-129078300,1.9268704413,-0.0016909749,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-06-15,148.75,146.8437042236,148.125,148.1562042236,5881200,104.04021453860001,147.35484744110002,145.3252896195,136.8367,144.0086,151.1805,1.2023,0.4872,0.7151,59.5321,82.26100000000001,81.9059,-123197100,2.0295578216,-0.0021092603,1,0,0,1,1,0,0,0,1,0,1,1,0
2000-06-16,148.3125,145.875,148.3125,146.5937042236,5567900,103.18537139889999,147.1011330353,145.4460910104,136.9177,144.1695,151.4213,1.1455,0.3444,0.8012,68.4025,68.3813,56.3056,-128765000,1.6550420249000002,0.0106587115,1,0,0,1,1,0,0,0,1,1,0,1,0
2000-06-19,149.1562042236,146.25,146.4687042236,148.4687042236,5106900,104.5051574707,147.556990098,145.7339589354,137.1956,144.5367,151.8778,1.2375,0.3491,0.8884,74.0182,71.4123,71.7886,-123658100,1.8230311626,-0.0126289241,1,0,0,1,1,0,0,0,1,0,1,1,0
