Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,EMA_Trend,StoReversal,MACDTrend,OBVTrend,CCITrend,Returns,MarketTrend
2002-05-08,109.3600006104,106.7900009155,107.0500030518,109.0100021362,27917400,78.3700714111,107.405222766,109.2844265697,104.9284,109.6,114.2716,-1.6231,-0.1577,-1.4654,25.3728,30.1159,-45.2787,-498747000,-1.8792038037,Down,NoReversal,Down,Up,NoReversal,-0.0358683019,Down
2002-05-09,109.0999984741,107.5800018311,108.6500015259,107.75,18085600,77.4642028809,107.5201485107,109.1382907059,104.749,109.46,114.171,-1.5405,-0.0601,-1.4804,31.0492,50.1481,-48.2642,-516799700,-1.6181421952,Down,NoReversal,Reversal,Down,NoReversal,0.0116937553,Reversal
2002-05-10,108.0500030518,105.5999984741,107.9700012207,105.7200012207,18958900,76.004776001,106.920099414,108.8127393263,104.2856,109.176,114.0664,-1.6242,-0.1151,-1.5092,45.051,54.8889,-97.5572,-535758600,-1.8926399123,Down,NoReversal,Down,Down,NoReversal,0.019201653,Down
2002-05-13,107.9499969482,105.7900009155,106.2200012207,107.8700027466,14677700,77.5504837036,107.2367338582,108.7229548902,104.1663,109.041,113.9157,-1.4974,0.0094,-1.5068,51.6049,49.7778,-65.4762,-521114700,-1.486221032,Down,NoReversal,Reversal,Up,NoReversal,-0.0199314125,Reversal
2002-05-14,110.3700027466,109,109.6200027466,110.2200012207,34201200,79.2399597168,108.2311563124,108.8655307312,104.3653,108.891,113.4167,-1.1975,0.2475,-1.445,54.9691,60.2407,32.0604,-486928500,-0.6343744188,Down,NoReversal,Up,Up,NoReversal,-0.0213209803,Down
2002-05-15,110.9100036621,109.2900009155,109.5,109.7900009155,29535300,78.9308166504,108.7507711801,108.9535755106,104.5875,108.731,112.8745,-0.9808,0.3713,-1.3521,63.5334,80.5818,47.8368,-516421000,-0.2028043306,Down,NoReversal,Up,Down,NoReversal,0.0039165707,Down
2002-05-16,110.4800033569,109.3300018311,109.6999969482,110.3600006104,28092000,79.3406219482,109.2871809902,109.0875207582,104.7737,108.626,112.4783,-0.752,0.4801,-1.2321,76.4569,88.5482,60.431,-488362300,0.199660232,Up,NoReversal,Up,Up,NoReversal,-0.005164912,Up
2002-05-17,111.25,110.0999984741,110.6600036621,110.9000015259,27823700,79.728843689,109.8247878354,109.2601379742,105.0359,108.526,112.0161,-0.5242,0.5663,-1.0905,85.5476,87.5129,105.565,-460539800,0.5646498612,Up,NoReversal,Up,Up,Reversal,-0.0048692598,Up
2002-05-20,110.6900024414,109.4899978638,110.6399993896,109.6999969482,13833800,78.8661193848,109.783190873,109.3020293051,105.112,108.461,111.81,-0.4355,0.524,-0.9595,82.4346,71.2427,73.8796,-474362500,0.481161568,Up,NoReversal,Up,Down,NoReversal,0.0109389664,Up
2002-05-21,110.4800033569,108.3199996948,110.1100006104,108.6999969482,16877200,78.1471939087,109.4221262314,109.2446928901,105.1518,108.371,111.5902,-0.4409,0.4149,-0.8558,68.0847,45.4985,38.6105,-491193500,0.1774333413,Up,NoReversal,Up,Down,NoReversal,0.0091996323,Up
2002-05-22,109.1200027466,108,108.2200012207,108.9400024414,15844200,78.3197174072,109.2614183014,109.2156747521,105.1515,108.346,111.5405,-0.4241,0.3454,-0.7695,46.8071,23.6803,15.8577,-475362500,0.0457435493,Reversal,NoReversal,Up,Up,NoReversal,-0.0022030979,Reversal
2002-05-23,110.3600006104,108.4800033569,109.2600021362,110.0999984741,13879800,79.1536560059,109.5409450256,109.299896059,105.1279,108.376,111.6241,-0.3104,0.3673,-0.6776,34.6421,34.7475,74.0047,-461509200,0.2410489666,Up,NoReversal,Up,Up,NoReversal,-0.0105358406,Up
2002-05-24,110.1999969482,108.6100006104,109.9800033569,108.6900024414,11877000,78.1399993896,109.2572974976,109.2418109526,105.2217,108.441,111.6603,-0.3294,0.2786,-0.608,32.4576,38.945,40.5153,-473382100,0.015486545,Reversal,NoReversal,Up,Down,NoReversal,0.0129726378,Reversal
2002-05-28,109.1299972534,107.4499969482,109.0500030518,108.0999984741,24236900,77.7158279419,108.8715311564,109.133066907,105.3549,108.501,111.6471,-0.3884,0.1756,-0.5641,36.7377,36.5208,-17.2607,-497609000,-0.2615357506,Down,NoReversal,Up,Down,NoReversal,0.0054579461,Down
2002-05-29,108.0199966431,107.1299972534,107.6200027466,107.3000030518,14773300,77.1407012939,108.3476884549,108.958489397,105.2913,108.471,111.6507,-0.4941,0.056,-0.5501,30.9315,17.3288,-62.4043,-512370600,-0.6108009421,Down,NoReversal,Reversal,Down,NoReversal,0.0074556887,Reversal
2002-05-30,107.5100021362,105.9000015259,106.5500030518,107,18217900,76.9250030518,107.8984589699,108.7719665973,105.1379,108.361,111.5841,-0.5951,-0.0361,-0.5591,23.5615,16.835,-90.843,-530581300,-0.8735076273,Down,NoReversal,Reversal,Down,NoReversal,0.0028037668,Reversal
2002-05-31,108.5599975586,106.8499984741,107.4000015259,107.2200012207,19826300,77.0831604004,107.6723063868,108.6241603709,105.0262,108.281,111.5358,-0.6516,-0.074,-0.5776,18.1366,20.2459,-43.6959,-510758400,-0.9518539841,Down,NoReversal,Reversal,Up,NoReversal,-0.0020518674,Reversal
2002-06-03,107.5999984741,104.1299972534,107.0899963379,104.3700027466,26056300,75.0342254639,106.5715385068,108.2190025019,104.4589,108.121,111.7831,-0.9118,-0.2673,-0.6444,19.1022,20.2257,-143.0637,-536732600,-1.6474639952,Down,NoReversal,Down,Down,Reversal,0.027306682,Down
2002-06-04,105.1999969482,103.5500030518,104.1500015259,104.6299972534,25856200,75.2211303711,105.924358089,107.8771924783,104.267,108.076,111.885,-1.0892,-0.3559,-0.7334,19.7386,18.7442,-170.5921,-510964900,-1.9528343893,Down,Reversal,Down,Up,Reversal,-0.0024848945,Down
2002-06-05,105.6699981689,104.3499984741,104.9499969482,105.6100006104,19695900,75.9257354736,105.8195722628,107.6612694432,104.3646,108.101,111.8374,-1.1361,-0.3222,-0.8139,20.3233,22,-133.4697,-491278800,-1.8416971805,Down,NoReversal,Down,Up,Reversal,-0.009279456,Down
2002-06-06,105.5999984741,103.1500015259,105.5400009155,103.4599990845,22998500,74.3800430298,105.03304787,107.2611484567,103.6152,107.826,112.0368,-1.3274,-0.4108,-0.9166,20.8653,21.8519,-153.4559,-513382500,-2.2281005867,Down,NoReversal,Down,Down,Reversal,0.0207809931,Down
2002-06-07,103.9199981689,101.7200012207,101.7799987793,103.3399963379,24011600,74.2937240601,104.4686973593,106.8877053978,102.9507,107.601,112.2513,-1.4781,-0.4492,-1.0289,22.6922,24.2247,-165.1104,-537392900,-2.4190080384,Down,NoReversal,Down,Down,Reversal,0.001161242,Down
2002-06-10,104.4599990845,103.0199966431,103.2399978638,103.7399978638,18759900,74.5812835693,104.2257975275,106.5879237279,102.6092,107.5,112.3908,-1.5474,-0.4148,-1.1326,24.5449,27.5581,-124.1643,-518634200,-2.3621262004,Down,NoReversal,Down,Up,Reversal,-0.0038558081,Down
2002-06-11,104.5400009155,101.7300033569,104.1299972534,101.9599990845,19990700,73.301612854,103.4705313798,106.1471689999,101.7653,107.205,112.6447,-1.7197,-0.4697,-1.25,26.663,28.2062,-132.3671,-537873200,-2.6766376201,Down,NoReversal,Down,Down,Reversal,0.0174578148,Down
2002-06-12,102.8099975586,100.7799987793,101.7099990845,102.5800018311,31266000,73.7473373413,103.1736881969,105.8074387934,101.2161,106.825,112.4339,-1.7872,-0.4298,-1.3575,29.1436,31.6667,-130.6009,-506853400,-2.6337505965,Down,NoReversal,Down,Up,Reversal,-0.0060440898,Down
2002-06-13,103,101.3399963379,102.1299972534,101.5500030518,21043900,73.0068588257,102.6324598152,105.4019687227,100.5433,106.415,112.2867,-1.8995,-0.4337,-1.4659,27.36,22.2072,-116.7149,-527866200,-2.7695089075,Down,NoReversal,Down,Down,Reversal,0.0101427745,Down
2002-06-14,101.5599975586,98.5,100.3099975586,101.4000015259,39267500,72.8990097046,102.2216403854,105.0208289897,100.005,105.965,111.925,-1.9818,-0.4128,-1.5691,29.8974,35.8183,-135.7055,-567118600,-2.7991886043,Down,NoReversal,Down,Down,Reversal,0.001479305,Down
2002-06-17,104.3399963379,101.8499984741,101.9199981689,104.1200027466,17647200,74.8545150757,102.8544278392,104.9350360142,100.0677,105.625,111.1823,-1.8084,-0.1914,-1.6169,37.485,54.4294,-57.7795,-549478200,-2.080608175,Down,NoReversal,Down,Up,NoReversal,-0.0261237145,Down
2002-06-18,105.0299987793,103.6299972534,103.7399978638,104.9700012207,21628500,75.4655685425,103.5596189663,104.9383660338,100.1536,105.39,110.6264,-1.58,0.0295,-1.6096,56.9344,80.5556,-24.2467,-528084600,-1.3787470675,Down,NoReversal,Reversal,Up,NoReversal,-0.0080975371,Reversal
2002-06-19,104.4300003052,102.2399978638,103.5,102.5199966431,21540700,73.7042541504,103.2130781919,104.7080451395,99.9308,105.08,110.2292,-1.5826,0.0216,-1.6042,73.3141,84.9573,-61.057,-549620000,-1.4949669476,Down,NoReversal,Reversal,Down,NoReversal,0.0238978215,Reversal
2002-06-20,103.0500030518,100.9599990845,102.2600021362,101.2099990845,25691000,72.7624206543,102.5453851561,104.3748978962,99.5946,104.695,109.7954,-1.6702,-0.0528,-1.6174,77.735,67.6923,-91.8546,-575283500,-1.82951274,Down,NoReversal,Reversal,Down,NoReversal,0.012943361,Reversal
2002-06-21,100.9300003052,98.6800003052,100.4700012207,99.2799987793,31190700,71.6247406006,101.4569230305,103.8896694088,99.1675,104.154,109.1405,-1.873,-0.2045,-1.6685,63.3751,37.4757,-148.6666,-606471700,-2.4327463783,Down,NoReversal,Down,Down,Reversal,0.0194399711,Down
2002-06-24,100.6900024414,97.25,98.6100006104,99.8000030518,37169700,71.9998779297,100.9046163709,103.5001773748,98.8376,103.709,108.5804,-1.9691,-0.2405,-1.7286,44.3662,27.9306,-149.0724,-569471700,-2.5955610039,Down,NoReversal,Down,Up,Reversal,-0.0052104635,Down
2002-06-25,100.8899993896,97.5400009155,100.3000030518,97.5599975586,33355000,70.3838500977,99.7897434335,102.9344459638,98.0511,103.182,108.3129,-2.2006,-0.3776,-1.823,26.9787,15.5297,-152.7496,-602792800,-3.1447025303,Down,NoReversal,Down,Down,Reversal,0.0229602865,Down
2002-06-26,98.1500015259,95.1900024414,95.1999969482,97.7200012207,37913600,70.4992675781,99.0998293626,102.4378321787,97.4131,102.703,107.9929,-2.3441,-0.4169,-1.9272,22.1687,23.0459,-180.8674,-565258700,-3.3380028161,Down,NoReversal,Down,Up,Reversal,-0.0016373686,Down
2002-06-27,99.4899978638,96.5699996948,98.5,99.4300003052,31616400,71.7329330444,99.2098863434,102.1513720003,97.2392,102.3245,107.4098,-2.2935,-0.293,-2.0005,25.1302,36.815,-118.3256,-533605800,-2.9414856568,Down,NoReversal,Down,Up,Reversal,-0.0171980195,Down
2002-06-28,100.5,98.8799972534,99.2399978638,98.9599990845,28184200,71.3938827515,99.1265905905,101.8474317226,97.149,101.9125,106.676,-2.2651,-0.2117,-2.0534,39.073,57.3581,-80.0954,-561773900,-2.7208411321,Down,NoReversal,Down,Down,NoReversal,0.0047494061,Down
2002-07-01,99.8000030518,96.8899993896,99.1800003052,97.0299987793,20270200,70.0014877319,98.4277266534,101.3886285851,96.4767,101.544,106.6113,-2.3711,-0.2541,-2.1169,50.5333,57.4269,-113.0712,-581910400,-2.9609019317,Down,NoReversal,Down,Down,Reversal,0.0198907588,Down
2002-07-02,97.1999969482,94.7699966431,96.8600006104,94.9700012207,34213900,68.5153045654,97.2751515092,100.7773307409,95.4477,101.0625,106.6773,-2.5914,-0.3796,-2.2118,49.5462,33.8535,-155.566,-616105500,-3.5021792317,Down,NoReversal,Down,Down,Reversal,0.0216910343,Down
2002-07-03,95.8399963379,93.7200012207,94.6200027466,95.5100021362,30565800,68.9048538208,96.6867683848,100.2756803976,94.8522,100.558,106.2638,-2.6914,-0.3837,-2.3078,37.3033,20.6294,-152.3341,-585547700,-3.5889120127,Down,NoReversal,Down,Up,Reversal,-0.0056538677,Down
2002-07-05,99.5299987793,96.6600036621,96.7799987793,99.3099975586,19013500,71.6463699341,97.5611781094,100.1837106034,94.7842,100.3485,105.9128,-2.436,-0.1026,-2.3334,30.6282,37.4018,-51.2715,-566532800,-2.622532494,Down,NoReversal,Down,Up,NoReversal,-0.0382639766,Down
2002-07-08,99.6999969482,97.5599975586,98.9800033569,98.0699996948,19118600,70.7517776489,97.7307853046,99.9824048026,94.6113,100.087,105.5627,-2.307,0.0211,-2.3281,39.3675,60.0714,-47.8196,-585641900,-2.251619498,Down,NoReversal,Reversal,Down,NoReversal,0.012644008,Reversal
2002-07-09,98.3399963379,95.0100021362,97.7300033569,95.5999984741,28620400,68.9698028564,97.0205230277,99.5650327713,94.1373,99.682,105.2267,-2.3767,-0.0388,-2.3378,53.0738,61.7483,-101.8103,-614100800,-2.5445097436,Down,NoReversal,Reversal,Down,Reversal,0.0258368333,Reversal
2002-07-10,96.0699996948,92.0400009155,96,92.1200027466,50522500,66.4592056274,95.3870162674,98.8559822928,92.8532,99.188,105.5228,-2.6818,-0.2752,-2.4066,52.1473,34.6223,-168.6803,-663526100,-3.4689660254,Down,NoReversal,Down,Down,Reversal,0.0377767653,Down
2002-07-11,93.3499984741,90.3199996948,91.7600021362,92.8700027466,59476500,67.0002822876,94.5480117604,98.2858890026,92.0054,98.7015,105.3976,-2.8304,-0.3391,-2.4914,38.7405,19.8511,-177.3799,-604549400,-3.7378772422,Down,NoReversal,Down,Up,Reversal,-0.0080758046,Down
2002-07-12,93.8899993896,91.5199966431,93.3300018311,91.8499984741,39018600,66.2644500732,93.6486739983,97.6729470475,91.031,98.214,105.397,-2.996,-0.4037,-2.5923,23.1068,14.8471,-148.4596,-641257200,-4.0242730492,Down,NoReversal,Down,Down,Reversal,0.0111051093,Down
2002-07-15,92.4000015259,87.8899993896,91.6399993896,92.3399963379,77317200,66.6179199219,93.2124481115,97.16504698,90.3014,97.761,105.2206,-3.0525,-0.3682,-2.6844,21.1305,28.6935,-156.4562,-565863900,-3.9525988684,Down,NoReversal,Down,Up,Reversal,-0.0053064531,Down
2002-07-16,92.3799972534,89.8700027466,91.1200027466,90.5599975586,53282400,65.3337631226,92.3282979272,96.5359946541,89.5909,97.084,104.5771,-3.204,-0.4157,-2.7883,24.6841,30.5119,-135.2938,-619053400,-4.2076967269,Down,NoReversal,Down,Down,Reversal,0.0196554641,Down
2002-07-17,93.3000030518,89.75,92.4599990845,90.7399978638,48880600,65.4636077881,91.7988645727,95.9839949598,89.3262,96.371,103.4158,-3.2718,-0.3868,-2.885,33.3712,40.9081,-114.6092,-571201000,-4.1851303871,Down,NoReversal,Down,Up,Reversal,-0.0019836931,Down
2002-07-18,91.0999984741,87.75,90.6999969482,87.8000030518,32656700,63.342590332,90.4659107324,95.204567159,88.2436,95.636,103.0284,-3.5222,-0.5098,-3.0124,32.8017,26.985,-146.0327,-603167700,-4.7386564266,Down,NoReversal,Down,Down,Reversal,0.0334851334,Down
2002-07-19,87.5500030518,84.3000030518,86.7600021362,84.7099990845,77572600,61.1133232117,88.5472735165,94.2050844853,86.4681,94.8115,103.1549,-3.9247,-0.7298,-3.1949,28.5055,17.6233,-183.3208,-676671000,-5.6578109688,Down,NoReversal,Down,Down,Reversal,0.0364774407,Down
2002-07-22,85.9100036621,81.4499969482,84.0999984741,82.1999969482,78134000,59.3024711609,86.4315146604,93.0617428151,84.2358,93.9575,103.6792,-4.3956,-0.9605,-3.435,16.1693,3.8997,-188.4536,-754556000,-6.6302281547,Down,Reversal,Down,Down,Reversal,0.0305353069,Down
2002-07-23,83.2399978638,79.75,82.5500030518,79.9499969482,74484100,57.6792602539,84.2710087563,91.8130051135,81.8751,92.965,104.0549,-4.8939,-1.1671,-3.7268,9.2296,6.1657,-193.7258,-821425300,-7.5419963572,Down,Reversal,Down,Down,Reversal,0.0281425902,Down
2002-07-24,85.1200027466,77.6800003052,78.1299972534,84.7200012207,107022800,61.1205291748,84.4206729111,91.1374809332,80.8901,92.323,103.7559,-4.848,-0.897,-3.951,10.733,22.1335,-144.2354,-715313200,-6.7168080221,Down,NoReversal,Down,Up,Reversal,-0.0563031658,Down
2002-07-25,85.8499984741,81.5999984741,84.2699966431,84,87176600,60.6010894775,84.2804486074,90.4577208443,79.9384,91.637,103.3356,-4.8142,-0.6906,-4.1237,23.2224,41.368,-109.8456,-802221500,-6.1772722369,Down,NoReversal,Down,Down,Reversal,0.0085714431,Down
2002-07-26,85.9300003052,83.8000030518,84.6500015259,85.5999984741,41206800,61.7553977966,84.720298563,89.9950806186,79.5399,90.9455,102.3511,-4.6053,-0.3853,-4.22,44.7773,70.8305,-82.529,-762017300,-5.2747820556,Down,NoReversal,Down,Up,NoReversal,-0.0186915713,Down
2002-07-29,90.3399963379,87.3000030518,87.5,89.7699966431,53492900,64.7638092041,86.4035312563,89.9736440495,79.6844,90.486,101.2876,-4.0565,0.1308,-4.1873,65.7917,85.1767,-21.1016,-708577000,-3.5701127932,Down,NoReversal,Up,Up,NoReversal,-0.0464520255,Down
2002-07-30,91.4000015259,88.7200012207,89.3199996948,90.9400024414,47532200,65.6079025269,87.915688318,90.0656781821,79.7998,90.1815,100.5632,-3.4869,0.5603,-4.0472,84.0185,96.0483,2.2172,-661297300,-2.149989864,Down,NoReversal,Up,Up,NoReversal,-0.0128656891,Down
2002-07-31,91.5500030518,89.25,90.4899978638,91.1600036621,44669900,65.7666168213,88.9971267661,90.1698996563,79.8303,89.991,100.1517,-2.9834,0.8511,-3.8344,92.4334,96.0751,11.2963,-616775900,-1.1727728903,Down,NoReversal,Up,Up,NoReversal,-0.0024133525,Down
2002-08-01,91.3499984741,88.3300018311,90.8799972534,88.7799987793,66571900,64.0495758057,88.9247507705,90.0375281442,79.8063,89.6545,99.5027,-2.7447,0.8718,-3.6165,92.5951,85.6619,-3.3908,-681547200,-1.1127773738,Down,NoReversal,Up,Down,NoReversal,0.026807895,Down
2002-08-02,88.9100036621,85.6200027466,88.5,86.7900009155,51772900,62.6139068604,88.2131674855,89.7282398367,80.1732,89.0285,97.8838,-2.6852,0.745,-3.4303,80.5866,60.0229,-37.0148,-733312300,-1.5150723513,Down,NoReversal,Up,Down,NoReversal,0.022928884,Down
2002-08-05,86.9300003052,83.5500030518,86.4899978638,83.7699966431,47191300,60.4351425171,86.732110538,89.160788104,80.2171,88.3135,96.4099,-2.8489,0.4651,-3.314,58.1992,28.9128,-70.5787,-778034200,-2.428677566,Down,NoReversal,Up,Down,NoReversal,0.0360511447,Down
2002-08-06,87.9000015259,85.1100006104,85.2300033569,86.5899963379,64730000,62.4696235657,86.684739138,88.915950793,80.466,87.863,95.26,-2.7198,0.4754,-3.1951,36.3652,20.1601,-29.4724,-714695100,-2.231211655,Down,NoReversal,Up,Up,NoReversal,-0.0325672689,Down
2002-08-07,88.5,85.7699966431,87.8700027466,88.0999984741,43289400,63.5590133667,87.15649225,88.8382410483,80.5247,87.662,94.7993,-2.4671,0.5824,-3.0495,27.3669,33.0278,-4.1503,-671970500,-1.6817487983,Down,NoReversal,Up,Up,NoReversal,-0.0171396386,Down
2002-08-08,91.0999984741,87.8000030518,88.4199981689,90.9499969482,48339800,65.6151123047,88.4209938161,89.0393606578,80.6637,87.566,94.4683,-2.0137,0.8287,-2.8424,39.3863,64.971,2.922,-623736000,-0.6183668417,Down,NoReversal,Up,Up,NoReversal,-0.0313358831,Down
2002-08-09,91.9400024414,89.3499984741,90.0999984741,91.2900009155,41879200,65.8604278564,89.3773295159,89.253707349,80.7013,87.538,94.3747,-1.6084,0.9872,-2.5956,60.5786,83.737,87.8058,-581860200,0.1236221669,Up,NoReversal,Up,Up,NoReversal,-0.0037244382,Up
2002-08-12,91.2699966431,89.5500030518,89.9899978638,90.6200027466,25841700,65.3770370483,89.7915539261,89.3838307202,80.8188,87.452,94.0852,-1.326,1.0157,-2.3417,80.8248,93.7663,79.372,-607676900,0.4077232059,Up,NoReversal,Up,Down,NoReversal,0.0073934909,Up
2002-08-13,91.6600036621,88.6500015259,90.1500015259,88.9700012207,49690500,64.1866531372,89.5177030243,89.3444183869,80.8531,87.3725,93.8919,-1.2212,0.8964,-2.1176,87.6863,85.5556,64.0838,-657109900,0.1732846374,Up,NoReversal,Up,Down,NoReversal,0.0185455941,Up
2002-08-14,92.6299972534,88.0199966431,89.0199966431,92.2200012207,57423600,66.5313644409,90.4184690898,89.6182834187,80.7448,87.4465,94.1482,-0.8659,1.0013,-1.8672,88.5492,86.3257,95.5685,-599799600,0.8001856711,Up,NoReversal,Up,Up,NoReversal,-0.0352418126,Up
2002-08-15,93.9899978638,92.1999969482,92.8399963379,93.5,45551500,67.4547958374,91.4456460599,89.9879707122,80.5279,87.7315,94.9351,-0.4756,1.1133,-1.5889,86.4436,87.4495,137.996,-554301500,1.4576753477,Up,NoReversal,Up,Up,Reversal,-0.0136898265,Up
2002-08-16,94.0800018311,92,92.8199996948,93.2200012207,36517300,67.2528076172,92.0370977801,90.2957831416,80.7161,88.157,95.5979,-0.1867,1.1217,-1.3085,88.3928,91.4032,118.2943,-590815000,1.7413146386,Up,NoReversal,Up,Down,Reversal,0.0030036342,Up
2002-08-19,95.75,93.0999984741,93.4599990845,95.4000015259,33669900,68.8255233765,93.1580656954,90.7818991782,81.2659,88.817,96.3681,0.2156,1.2193,-1.0037,89.959,91.0244,139.7513,-557261100,2.3761665172,Up,NoReversal,Up,Up,Reversal,-0.0228511559,Up
2002-08-20,95.4000015259,93.6200027466,94.8199996948,94.3899993896,30508300,68.0968551636,93.5687102601,91.1255277697,82.7995,89.539,96.2785,0.4478,1.1612,-0.7134,90.1077,87.8957,127.7363,-587637800,2.4431824904,Up,NoReversal,Up,Down,Reversal,0.0107003087,Up
2002-08-21,95.7799987793,93.5699996948,95.0599975586,95.75,39628900,69.0780334473,94.2958068401,91.5659536964,83.2148,90.0905,96.9662,0.7332,1.1572,-0.424,90.4272,92.3616,132.7678,-548051900,2.7298531437,Up,NoReversal,Up,Up,Reversal,-0.0142036617,Up
